1 1:-47.56242907210125 2:-0.9006088498426892 3:-7.597945299401436 4:-5.4777642960433095 5:13.639146547366026 6:-3.4449290012188545 7:-5.238995222006779 8:-0.9931104682852077 9:6.848520701235405 10:-2.223375659903931 11:-4.705629605681709 12:1.700135500151256 
1 1:-35.89034309589913 2:-6.354443379773173 3:-11.072566797974465 4:-1.873265752924139 5:12.1995180056419 6:-0.30125058123284354 7:-3.9219183993846984 8:0.013455710890680095 9:5.630034623436679 10:-1.5244396625500845 11:-2.7505895706190673 12:0.11192514100930334 
1 1:-30.111156535796713 2:-8.114866143675638 3:-12.240764880282228 4:0.8058618050222824 5:12.197280476661255 6:-0.04707974485606259 7:-6.25303503823676 8:-1.2014061031342245 9:4.993148418220149 10:-0.32220434387887265 11:-2.91767619937685 12:0.2767584743918037 
1 1:-25.11783996493804 2:-13.429651447887016 3:-15.578642585674514 4:-3.4180341201050797 5:10.024339321058973 6:-2.0150230965089966 7:-3.5437259463076516 8:-1.5705603461470719 9:4.2684558429235455 10:-0.8730137863807287 11:-2.901782007337795 12:-0.05613386483525451 
1 1:-38.26105555116157 2:-6.9387181422153095 3:-10.615226262660622 4:-4.367792251663683 5:13.457375775087819 6:2.5946318806128703 7:-3.858140126986624 8:1.3233134946461909 9:7.263685848017578 10:1.962534582196081 11:-6.271842758396349 12:0.966130133728659 
1 1:-45.36986748384693 2:-2.3344650265763693 3:-10.256889473381007 4:-9.42569130998088 5:13.141179784924821 6:-0.6741994618126169 7:-7.119469944253011 8:0.1628768548978835 9:7.116304109427589 10:2.962066749738491 11:-6.138859458738327 12:4.737962173163694 
1 1:-44.76906410253371 2:-4.234900376166966 3:-8.081866435290305 4:-1.8934469885488203 5:14.469666991686633 6:-4.052238551831408 7:-9.093650816771255 8:-2.3234509845847375 9:3.035366195979993 10:-2.7541242685734084 11:-5.7477358389638695 12:1.2330317536498256 
1 1:-47.574050907371735 2:0.1049126335314402 3:-6.609935574936875 4:-3.487968423769756 5:13.673525659372055 6:-0.7505529433766311 7:-8.74703826992187 8:-1.890052256634426 9:5.853743102974235 10:1.778485956602717 11:-3.8539943046166067 12:1.641325317798218 
1 1:-47.286869879252585 2:0.6131730880144833 3:-11.639446988463641 4:-8.055456082403962 5:11.355068795539795 6:0.10053895759533199 7:-7.810408909416206 8:-2.2222154445204225 9:5.950986855729116 10:0.8976312368283812 11:-3.322221589222065 12:1.414150232533696 
1 1:-28.401697509125995 2:-4.601163281272786 3:-13.546779982539695 4:-2.8182292221617 5:11.710586729513576 6:-0.6578654071806396 7:-3.3538152817761206 8:-2.273755393336617 9:3.892719361306778 10:0.554950189059493 11:-0.28020615094049395 12:2.7719726756466097 
1 1:-26.29295366683542 2:-6.978555604571388 3:-19.183307373633014 4:-5.888133533930615 5:8.99187535376665 6:2.6069292397687165 7:-2.613242432032929 8:-2.0042306722772913 9:3.4469475302370154 10:0.838760486480064 11:1.0065368671368633 12:1.0571557849762359 
1 1:-35.864878790516045 2:3.3156232086932396 3:-18.27502056124838 4:-10.63205815137362 5:12.93126639639262 6:2.672621678778346 7:-4.8160402612790865 8:-5.833745756125225 9:4.16503009090334 10:-1.4073054108090546 11:-2.2774321066498886 12:-1.0945301934479048 
1 1:-39.64404783742432 2:5.53935574526296 3:-19.101491315593762 4:-13.207948965171049 5:12.661003618664841 6:5.470302086500006 7:-1.5944748339770514 8:-4.020149495372562 9:4.7085082616411835 10:1.0484486137952573 11:0.27773603254946844 12:1.7603823144191704 
1 1:-38.11458414168282 2:5.047259563304581 3:-21.370779150721283 4:-15.411216111652482 5:14.808343008024027 6:7.3317049395193 7:-1.0961797322459623 8:-3.8372298796252697 9:2.4360210122767043 10:0.452219501012869 11:-2.7302381947722107 12:-1.6839697558689735 
1 1:-35.58864519489847 2:2.217889098540163 3:-21.703524029612456 4:-14.746174564152742 5:15.173807962551415 6:10.89216554191687 7:-0.6630027576749749 8:-5.443481893368384 9:1.9295980775594566 10:1.73252454753408 11:-1.5575149452878518 12:-0.43429147529739465 
1 1:-29.913435263222915 2:5.616134042618588 3:-22.09887313814622 4:-13.39732087672724 5:14.100406760234337 6:10.592620318141933 7:-0.8722739298833431 8:-4.191112060573618 9:1.6085463757401173 10:0.37976453374586283 11:-3.2233856264769187 12:-1.4253862867018117 
1 1:-29.4904610051949 2:2.7159061252304233 3:-21.422663992121514 4:-13.012517973171246 5:11.601765307466993 6:10.276430677698137 7:-0.5382946545072098 8:-3.894489192277814 9:1.1162673804084036 10:1.1244232653325348 11:-1.8445792684047875 12:-1.3300678698263833 
1 1:-28.981104713587296 2:4.140169322761328 3:-23.083110166090353 4:-15.201446706336394 5:13.435664470261953 6:9.874916938043745 7:-1.1586518537161865 8:-6.84197753247223 9:-1.6899548157835 10:0.06142646751982217 11:-1.136247949255616 12:0.7630707988755301 
1 1:-24.385987818398707 2:4.2362046241108215 3:-22.561550666053453 4:-15.938183729487061 5:11.80848639563781 6:10.01176439459816 7:-2.3576676438235946 8:-9.290609764244737 9:-1.1568184077663823 10:1.8895441627836433 11:2.9852632997348447 12:1.6771955725399232 
1 1:-17.483822445755006 2:-0.8491235102731383 3:-19.855984837741403 4:-10.357991312999856 5:11.826457107486194 6:9.88589631141879 7:-2.7660902000619187 8:-7.214413562074501 9:0.8383857887295716 10:4.271390027055931 11:3.141784535466108 12:0.598410625387024 
1 1:-27.991267356966393 2:8.702019139433569 3:-19.458428315240376 4:-14.88881721939745 5:11.285621606239486 6:9.535492105265824 7:-1.9577256550683133 8:-7.8396760558012595 9:-1.9231587053462278 10:-0.05408694150415294 11:2.9936632664355427 12:1.5320521549360704 
1 1:-23.853968550716733 2:-1.6810204363492285 3:-20.082752211871373 4:-13.463450840702222 5:8.748169761702037 6:8.74733909151257 7:-1.5438174912278186 8:-7.86929137429858 9:-2.628752067332648 10:1.5764742432483883 11:2.38481357962075 12:0.6724207976249166 
1 1:-21.17931817362841 2:1.5973261345089047 3:-19.665293020341974 4:-14.794366279560208 5:10.019426627730002 6:9.816121070493702 7:-0.8056895583264436 8:-6.706274677972122 9:-1.5726796952216642 10:1.970315960149808 11:2.296221972155269 12:2.2768086043300126 
1 1:-26.198693785875744 2:4.879491246007947 3:-21.016949281879057 4:-17.344003452795757 5:9.785404696413883 6:10.574616647404499 7:-0.3444078573350128 8:-7.826384172437539 9:-2.0770476499029664 10:2.197783123102111 11:3.220500214781207 12:2.2522311690117487 
1 1:-32.857034925301605 2:8.419160061906302 3:-21.39366271603439 4:-15.896254280381331 5:11.72916222110356 6:10.511895998478481 7:-1.3805781106536656 8:-7.78513600780624 9:-2.797827655997544 10:0.9422647893937502 11:-0.15217515140169735 12:0.29324812286665913 
1 1:-19.20943900173698 2:-2.382331790513996 3:-20.77357586711642 4:-12.652216887700407 5:9.940327754127532 6:10.982784234350358 7:-0.5103501423931475 8:-7.135997942006018 9:-3.084233369095377 10:1.8729492039061997 11:2.271820239159035 12:2.3429856517220937 
1 1:-23.854307694720752 2:7.593539622136623 3:-19.758125777990227 4:-13.685353564391718 5:12.980804966785566 6:6.415121132300985 7:-0.9859258554463562 8:-6.4764348037866215 9:1.2702087179795323 10:3.3259801710874624 11:-1.1647890596018704 12:-0.2507580047871587 
1 1:-24.110051031416234 2:-1.3543654553950406 3:-21.190419977685064 4:-15.488168487591572 5:10.137141741824557 6:7.77513783472227 7:-2.7014014705833183 8:-9.12713129877705 9:-1.0647041766900127 10:3.5849967333107333 11:0.5757069095141775 12:-1.5094566867387997 
1 1:-33.32257854316121 2:4.757400139650085 3:-18.971278090423656 4:-18.541318611847842 5:11.670065817149831 6:7.011774905783141 7:0.6052970806274394 8:-7.16329828709072 9:-1.0920715694895224 10:2.5592266544104216 11:-1.507638389127421 12:-3.3955867822611885 
1 1:-26.36097039992715 2:2.1185340817792166 3:-21.70706151847732 4:-20.515393890435632 5:9.201065671048626 6:9.833979181512735 7:1.934551829809973 8:-9.37923303436034 9:-4.944146306075739 10:1.1183680582572015 11:1.3093482531134994 12:-0.41518364387645934 
1 1:-22.971125295836938 2:6.042851691763781 3:-20.950563263148542 4:-22.829818097019583 5:6.746328740438797 6:11.312697763387634 7:5.609602652584286 8:-2.627500233513482 9:-4.193198526327082 10:-4.1399708896794225 11:0.6330803185252247 12:3.3373327137063162 
1 1:-27.03925503301911 2:9.430276728199397 3:-21.560881848142223 4:-22.9460916428044 5:6.562837490901891 6:8.417626148727695 7:7.481334627887125 8:1.1845492543703209 9:-1.322391972373768 10:-5.791835816983896 11:-4.582524369595556 12:1.5369715052793969 
1 1:-31.52417526324131 2:9.999629157002675 3:-19.433805392227313 4:-21.40725067959652 5:3.9492217582043647 6:8.721116911281122 7:5.82040331857195 8:1.007078257518562 9:1.230170242476768 10:-2.348370490819234 11:-3.7462201588521307 12:-1.7198132555158896 
1 1:-36.71880832249219 2:10.95440058414264 3:-20.29749116110092 4:-21.13820097885129 5:2.502293435290483 6:10.798528891606251 7:5.583041486967727 8:1.7875343279622717 9:-1.1485225069387988 10:-1.143018340682906 11:-1.905467302234644 12:0.026743089030786482 
1 1:-37.05501567878192 2:8.428020935698974 3:-23.250450308495594 4:-21.024550957393956 5:1.9185656979324808 6:7.470311422509429 7:1.6038973293927634 8:-0.8334044820112014 9:-0.2160894448123225 10:-0.17916262565644892 11:2.34292814475348 12:2.7219171606671173 
1 1:-33.44219419801753 2:12.851761541165223 3:-14.290781635874126 4:-18.14852905572407 5:4.201325590338854 6:8.013924587032509 7:3.3913384374643245 8:-2.8101778770638717 9:-1.0039570472652395 10:-1.8812049906644266 11:-1.0695090110520127 12:-0.05521266529430968 
1 1:-43.67964327239574 2:5.7869477010268575 3:-16.927935430763476 4:-22.799361678107136 5:3.753459219936219 6:6.928076335056827 7:1.774505750512467 8:-5.568312250629154 9:-0.27729675319119007 10:-4.0432581743648015 11:-0.005814081476762878 12:4.503032976662979 
1 1:-39.339228362782016 2:6.757741207490542 3:-15.984316266351442 4:-19.18283631314958 5:8.21830132885483 6:7.14955349931664 7:5.525957209395477 8:-2.158466830684146 9:0.27350104288820054 10:-3.6673555704323038 11:-1.7810551357707847 12:-1.4744989802892752 
1 1:-34.98392919172221 2:6.937415830598539 3:-15.287706222195059 4:-18.103805058524664 5:10.024847976136424 6:8.722060148663088 7:3.203416951109002 8:-2.9297402798123646 9:2.1593075708950074 10:-4.9249964862851705 11:-1.35942741240568 12:1.4404048809201773 
1 1:-37.62207389478898 2:8.105817946233346 3:-13.648086886199547 4:-17.9303619644649 5:6.77462688775512 6:6.458921900947257 7:-0.2758320006002084 8:-6.893650891014466 9:1.570308272931224 10:-3.4061474259088014 11:-0.6962421551913922 12:1.3631696089353764 
1 1:-37.849503386432325 2:5.532780353306089 3:-17.078908511847523 4:-16.870731974038247 5:10.58826429970595 6:4.359738262948667 7:2.1696641236149468 8:-2.965674488295403 9:3.6086433761708543 10:-3.0944782045713324 11:-0.2234609947881975 12:2.407025197804915 
1 1:-44.19879175485811 2:-0.0011891488242418147 3:-17.73995468448873 4:-15.965484475715973 5:8.187276672959527 6:4.270353635883863 7:0.628808035282261 8:-1.7476302599059093 9:4.646081039235849 10:-5.8456835585719 11:-2.0447860706087413 12:1.724457475709905 
1 1:-30.150735542868336 2:5.5185092750933356 3:-14.534662962201988 4:-9.70842714877961 5:8.237973010899655 6:3.136773398995434 7:1.0045936491023566 8:-1.7804300274115574 9:1.218333103213797 10:-1.153084985603461 11:-0.016568423904669727 12:-0.39723703409404987 
1 #igcdnl
1 1:-27.621745920366372 2:-7.740742649510768 3:-9.793117884538006 4:-1.3858638839654807 5:7.100162175532441 6:-3.8593156545698255 7:-4.665698648426053 8:-0.5004505843104852 9:1.8085772467312182 10:-0.20302600902419377 11:0.5408941843370393 12:4.510060021470346 
1 1:-26.970065220818935 2:-4.872428774475046 3:-12.294165025313726 4:-0.005691314968104821 5:10.974127421890469 6:-3.391177740094828 7:-2.4882399114906413 8:3.298573139188329 9:4.427152937599716 10:-0.9598375077029131 11:0.43523309718312797 12:2.5199636758434134 
1 1:-44.531244889084064 2:-2.2619182992933298 3:-7.7516385457025105 4:-0.8351763649934489 5:13.704876468976035 6:-9.098095923244838 7:-6.95206384965059 8:3.0706867269445346 9:5.03184417917557 10:-8.255345580845916 11:-4.571676626366202 12:2.466733049672378 
1 1:-44.088376779549066 2:-2.607232531171431 3:-8.26280375660601 4:0.2546427702154045 5:15.140637196037005 6:-11.57904276137396 7:-9.444368852496474 8:8.394273462526982 9:5.7969952735163375 10:-8.551028293078295 11:-2.5938827903330752 12:2.3218230345840025 
1 1:-35.11787928692026 2:-6.109973866188763 3:-13.633941494646713 4:2.2413876369883 5:15.189807345174147 6:-10.65493004691962 7:-5.488381798780279 8:6.017458302723415 9:4.136823119585156 10:-6.024885452325461 11:-2.267444465305375 12:4.336607822917472 
1 1:-34.979378577732206 2:-7.158938571954749 3:-15.668715528099465 4:0.3957977526816259 5:16.666014514426802 6:-10.597765077821082 7:-3.7198372242129025 8:10.181141561406035 9:8.045476386345268 10:-5.76401513495286 11:0.49841616937716204 12:5.011491677723704 
1 1:-31.31970069842512 2:-10.66989281919183 3:-18.194311616764377 4:2.86801147593297 5:15.791406851184739 6:-11.196902271492243 7:-7.653787117638356 8:6.329690377793189 9:5.169302586496355 10:-8.08352630899612 11:-3.5815014380453745 12:3.1242943267909165 
1 1:-28.827535509717336 2:-9.337915403469548 3:-15.749453954773836 4:4.6959697237461775 5:14.646882534791128 6:-9.266081465963712 7:-8.845773365808522 8:4.771132277897331 9:4.540886378862644 10:-6.014279660521051 11:-0.6030051227739678 12:6.26455528115976 
1 1:-34.02130134296447 2:-6.60668631047858 3:-14.608456959684764 4:2.1779411840723157 5:18.44583159676821 6:-8.41700892986534 7:-8.291020046964118 8:5.443445327893896 9:7.07519004233075 10:-7.137909248052128 11:-3.3779667992404367 12:4.794936358927861 
1 1:-32.298721863471044 2:-5.21543365770078 3:-19.519752080138236 4:5.006294603488611 5:15.87046064821725 6:-6.114687296823295 7:-11.8595306585189 8:5.255259195067081 9:7.792403679453428 10:-2.4666504462549756 11:-2.370831784098778 12:4.234309360191631 
1 1:-44.13588224406838 2:4.005008042993557 3:-24.835304068493862 4:4.836527401424573 5:15.98806193249741 6:1.443718741332296 7:-13.719313376734084 8:6.063056149841154 9:5.957183525749661 10:-1.2144378741102888 11:-5.779321411238004 12:2.3691082088313493 
1 1:-31.72960614593309 2:1.09612627203501 3:-23.093446804620665 4:1.0771766710699435 5:15.476878918462353 6:-2.780484972230096 7:-13.895188392618689 8:1.1396756698850115 9:5.213846022466482 10:-2.866656258139087 11:-7.110914692686871 12:0.7191802411279569 
1 1:-34.03335581657041 2:7.376316410923913 3:-22.990951901052608 4:4.762037257217285 5:19.72482204767912 6:2.435156438207372 7:-17.572132063211395 8:-1.2213191959273968 9:7.2041486685867895 10:-0.9827880947499392 11:-6.731178765781542 12:-1.028718280606634 
1 1:-24.47684916489932 2:-5.119912985199471 3:-20.21326364837709 4:-0.5715344490436884 5:14.683489098800067 6:0.9043081450849583 7:-10.834003148682926 8:-1.8417371090950276 9:6.324569190183678 10:0.09017319922086009 11:-6.932579888481298 12:-2.225751488004567 
1 1:-25.56255350397223 2:2.9163793849468074 3:-21.191169021564512 4:-1.8602271145040004 5:15.277446454478403 6:-0.3842197146620838 7:-15.744260668273933 8:-3.8550955011255716 9:7.115843646499574 10:2.7901262793877586 11:-5.1612055156154035 12:-5.236547329219231 
1 1:-25.02090660922138 2:-0.9242379555940528 3:-24.085395037485323 4:-3.7000161633105635 5:15.675872370233066 6:1.683048979422991 7:-11.082639464285965 8:-1.0631866854348149 9:6.614194313263972 10:1.2691560210960044 11:-4.2953616134993124 12:-3.649100017062314 
1 1:-34.78211217815831 2:9.182658013100351 3:-27.222094675838278 4:-1.1002275589993413 5:15.829737014753327 6:4.296051564052244 7:-11.369159532852526 8:1.4887869271547973 9:11.266466809103669 10:1.8057693629990217 11:-4.834794903529563 12:-4.8712678303468255 
1 1:-26.6918201717736 2:1.007057728707025 3:-25.631336626449354 4:-5.18941213833161 5:17.823607196296663 6:1.5925444435167375 7:-12.83101609471327 8:-2.8521139969202887 9:7.04994684094814 10:1.9658095388147405 11:-5.189711178659646 12:-5.508112148098668 
1 1:-20.52320956077331 2:-0.45582781880774936 3:-23.116567180966726 4:-3.1602559466911293 5:18.69688031036924 6:2.7610258276948585 7:-11.999626621314597 8:-5.430750085195809 9:5.37587467599261 10:0.9272769839117774 11:-4.590109563057251 12:-4.380108478276143 
1 1:-34.114783419776636 2:6.053843399105652 3:-25.387459735221725 4:-7.372587674481577 5:18.31047578941005 6:2.9987158632349944 7:-10.525854913522831 8:-4.895403608176365 9:7.914535464416605 10:3.155798073307146 11:-2.9011635274607066 12:-2.885839710291068 
1 1:-25.304932059854927 2:-1.8742820165489111 3:-22.91714122683548 4:-6.704816112843096 5:16.686868245406693 6:7.120902004305868 7:-7.864083782849599 8:-7.5429429930926535 9:3.8673249786577797 10:2.9282102637287615 11:-1.7580390144976117 12:-3.989032930694891 
1 1:-28.564992991849394 2:4.387607158483274 3:-23.192099987738153 4:-8.950187124671423 5:16.594052561525626 6:3.791130878529263 7:-9.705671020619475 8:-4.470272494992921 9:7.318666655500055 10:1.0902274795139353 11:-1.2455749956722513 12:-1.3124851394236192 
1 1:-16.421387139621505 2:-1.5877010801488645 3:-24.79893960891184 4:-8.903399335679984 5:15.859547303324968 6:7.1596463528527865 7:-5.589187099008372 8:-4.552838414616048 9:4.2211654465424715 10:2.642162298881286 11:-1.5709983527246543 12:-4.23319051740049 
1 1:-21.574270153354572 2:5.600721651676559 3:-26.380942218261215 4:-9.718047143521662 5:17.13227279882341 6:7.188165633325498 7:-7.490617091178424 8:-5.336085162373671 9:5.625167385011629 10:2.353142413166595 11:0.8133521025802446 12:-0.7215605919323448 
1 1:-16.46074194049516 2:4.279223853730728 3:-24.323218698813843 4:-10.555189431895702 5:14.904993048445155 6:7.64670852337848 7:-6.990931721906645 8:-6.788672418960433 9:3.0977633405133753 10:2.749675017231413 11:-1.0303153118387132 12:-2.456470987903881 
1 1:-14.7753268936795 2:0.704680562296092 3:-23.24218123839858 4:-9.677286835105344 5:14.114840799583833 6:7.097937500329898 7:-7.214587098038006 8:-6.195572911270522 9:3.984625972124281 10:3.334695715728438 11:-0.778034876562022 12:-1.333615802306669 
1 1:-23.562565942496263 2:10.5586236476149 3:-22.293766662922117 4:-12.038512133011801 5:14.065939784273905 6:6.387990100049073 7:-4.58330783384148 8:-6.263286337296148 9:4.2305982208757555 10:1.9143652200180206 11:1.3042154162852841 12:-3.2783398421740637 
1 1:-31.524055845117243 2:6.585607073433477 3:-26.372419042226397 4:-16.960196133109708 5:14.549403674141596 6:6.602358322799118 7:-4.897315585520764 8:-5.107698860971448 9:2.842227908509184 10:0.8433556162668572 11:-0.7828337968844765 12:-3.065418612960822 
1 1:-31.560236454327175 2:4.063470046792832 3:-24.623703835710366 4:-15.352231950864262 5:16.56518593315371 6:8.614668500904568 7:-4.335536709977391 8:-4.605007741581444 9:5.611894682665334 10:1.1155767168340611 11:-1.6936766625484077 12:-3.9221966161861026 
1 1:-35.17642093469546 2:3.92395346899195 3:-24.039930917838877 4:-19.01297558621465 5:11.725997740406358 6:9.052389100853881 7:-4.973634623771543 8:-6.522366018258302 9:4.871797531666649 10:-0.768077322594584 11:-2.187662139432845 12:-3.6046140837341087 
1 1:-20.812326615477886 2:0.6519654232766882 3:-20.361289959365674 4:-14.133596864893592 5:9.673767359092142 6:8.773606878436635 7:0.6358542115593605 8:-5.526893988525034 9:-0.14396032173248763 10:1.6999242877476095 11:0.8511844066523087 12:-2.377634086452984 
1 1:-28.54519301068076 2:6.028355216761071 3:-20.562365391006157 4:-15.155090402768524 5:18.050727799643738 6:8.159753910472203 7:-4.536766458432598 8:-7.898121940648378 9:3.54412043019926 10:5.729454542380242 11:1.6002458312956778 12:-2.10123829009523 
1 1:-25.168007180434387 2:-0.7795802978028316 3:-23.411621937979508 4:-18.28578550056356 5:9.796254012884981 6:6.052779632933712 7:-4.433714124654811 8:-8.234793495477764 9:0.7707977830315854 10:3.8370639112733373 11:1.9004832921893937 12:0.20473596838871178 
1 1:-30.849900537546688 2:3.4790945709873986 3:-19.982752696797707 4:-17.731455171293838 5:16.33771217171179 6:7.595550880220216 7:-3.6455361807476305 8:-8.43969148083601 9:-3.069657679093769 10:2.074007456260877 11:2.891378144469726 12:2.092308539254238 
1 1:-28.168265773930976 2:3.3989494476261473 3:-20.768217476149996 4:-17.157887301873426 5:15.074214497735898 6:9.132943743704777 7:-2.3086617634110334 8:-6.016078445157174 9:-0.6551774552605699 10:1.1350517833736475 11:1.4357886025386635 12:3.3684909837217387 
1 1:-31.728170429383518 2:5.210988839127254 3:-17.52225059999727 4:-17.970641238632986 5:17.339514465404324 6:10.832021103323692 7:-0.85334242820561 8:-6.739801114264113 9:-2.7393782493804597 10:-1.034903093138039 11:0.9805729611230186 12:5.263014310117087 
1 1:-32.08130083225278 2:4.7984504524093765 3:-19.80722728028963 4:-16.504819556049064 5:17.55058079823423 6:12.953904864334245 7:0.3895864317714086 8:-6.934362237331467 9:-1.144468308334174 10:-1.016539651991697 11:2.1578713526759046 12:3.2130160757334987 
1 1:-34.03393446572652 2:9.447396029318588 3:-17.289536515978252 4:-16.64949452095662 5:14.043467721587415 6:9.780627467241626 7:-1.582325581433131 8:-8.04533940052232 9:-1.3870246151829666 10:-2.362133372526028 11:0.38868525924147135 12:3.85993659031998 
1 1:-44.9328346418142 2:2.9035285219552653 3:-18.821500393458887 4:-15.099152384089953 5:14.472028550982433 6:9.95721902318853 7:0.06794615494637157 8:-9.197048323004978 9:-2.8782132315531674 10:-3.075434366867407 11:0.04036863873229546 12:2.1355683591434245 
1 1:-36.74180393245401 2:5.0748936522808865 3:-19.28334437667723 4:-16.462017201179734 5:14.392799715458882 6:7.877640273877414 7:2.6589209168069297 8:-5.025058514009308 9:0.9175384696000477 10:-4.210356188990364 11:-0.12279940247509646 12:4.929076045885702 
1 1:-36.68679967477487 2:0.5763884613955458 3:-18.48143391932284 4:-16.847089644330275 5:13.405983307476953 6:6.1079833555876855 7:1.186749922978069 8:-4.180832316408238 9:0.8442036731107776 10:-1.8465358359699802 11:1.361370113663016 12:3.2326757778626627 
1 1:-19.199038000671905 2:0.8561532673888381 3:-16.357304215590315 4:-12.295116554265206 5:8.3346040537302 6:5.2879105917423885 7:3.914527145853746 8:-0.06208001723267237 9:4.561870901780419 10:0.5136031521873907 11:2.481782454345613 12:0.32078355167354033 
1 1:-28.0192692859011 2:2.4247243308664803 3:-13.422601880235609 4:-13.120553802684073 5:8.538443019904761 6:4.323933478420763 7:1.7904040491606366 8:-4.268745722699688 9:1.7279851005221294 10:-0.6122011594757726 11:1.3985338340395406 12:0.6892147714199581 
1 1:-20.210973462358936 2:2.37191576816738 3:-12.451828788450308 4:-12.087639066930336 5:5.792821835865317 6:2.6284715144907898 7:2.76745892374251 8:-2.5929188801056866 9:0.770517770072306 10:-0.07248312317526562 11:0.7672108297209074 12:1.0353738125157996 
1 1:-19.065137038345593 2:0.9028546344279981 3:-10.564482294673684 4:-7.324331972550763 5:5.014323518268078 6:3.2780906903698717 7:-1.4764112719095657 8:-2.487000739917026 9:1.4122813390609175 10:0.6471455097378972 11:-0.37453551737008456 12:1.0585928391899682 
1 1:-25.55512101151938 2:4.980149085259216 3:-13.623687881479652 4:-10.271261652047693 5:9.547118319714224 6:0.5395424486999206 7:1.252362576007683 8:-1.2175978295702112 9:1.586813778558759 10:-0.5256888047905965 11:-0.7646608753979258 12:0.8065596364257315 
1 1:-18.709173713876933 2:2.330310145018945 3:-13.190157366379939 4:-11.209186143524029 5:5.6940946049838175 6:-1.0556884948727594 7:-0.7930759862842447 8:-1.0332958702982478 9:0.5401094550115447 10:-0.7586486082452462 11:-1.036577756254236 12:2.8076629538543996 
1 1:-16.27552727264112 2:2.3537085516224643 3:-10.674929196220733 4:-10.563430303885166 5:0.8396582281344686 6:-1.9910362628032767 7:-1.0371310691832374 8:0.9911786349530752 9:1.1111841219294196 10:-2.5882984158240414 11:-3.423590083763931 12:2.393743261329253 
1 1:-20.862730234166058 2:3.8889187922438326 3:-11.625483792337157 4:-8.665442407642256 5:5.39134809478984 6:0.10838185579904569 7:-2.98316195382386 8:-0.2637745058290675 9:3.9224481606338326 10:1.1459369303312237 11:-2.0676045682065123 12:2.1916704854196167 
1 1:-45.7111499930608 2:2.666135702397282 3:-10.379269903631995 4:-13.298765756046436 5:7.196300749346123 6:-2.3369149344838243 7:-2.530349607536705 8:3.1729321674450657 9:10.90380796943342 10:-0.8322770343379245 11:-5.02349692457677 12:2.6836568682043476 
1 1:-46.87886847521864 2:0.5293274345464425 3:-14.068949804399558 4:-14.46387359605412 5:9.490019362635724 6:-2.4099903197189 7:-6.20970851520051 8:-1.586476228749413 9:9.253472531165002 10:0.6910556484730552 11:-2.9061695906626874 12:3.188490143311957 
1 1:-45.38797084173188 2:1.4761357642208877 3:-11.693676671619984 4:-10.969796213414442 5:10.132142165097616 6:-3.73164279076948 7:-5.240581563016267 8:-0.42918127929441996 9:7.569280057625283 10:-1.249756721892942 11:-7.171604198234222 12:2.396307130458445 
1 1:-46.48691340639372 2:-1.7594380185762766 3:-10.752752669015537 4:-9.727206748426864 5:11.423705030115226 6:-0.8672935035619366 7:-4.501226245752898 8:1.4579111328607492 9:8.522828681938751 10:-1.7853943833894288 11:-7.423307751874701 12:0.6721723990598736 
1 1:-46.99445617217797 2:2.6371929447476976 3:-6.735760228874 4:-13.113247861283698 5:11.389569752135538 6:-0.8892228686790397 7:-4.246613203252075 8:1.2225924065096359 9:9.00512972919007 10:-2.197623807496188 11:-8.014596803889802 12:1.8888180258912115 
1 1:-45.119973914214775 2:-2.3675766584688684 3:-9.745366888198433 4:-10.841185979939667 5:10.395616927406484 6:-0.7130288183863674 7:-2.598132166821241 8:1.3479256844632213 9:6.265955996867038 10:-1.2273117640736406 11:-4.327002970176796 12:3.5114343043265315 
1 1:-26.68790578945054 2:-3.0309866878570273 3:-12.215923195098428 4:-4.618804636105867 5:9.376729110904533 6:-0.3197336535110481 7:-0.26836987605614565 8:2.409453233111703 9:5.973230531470431 10:0.2866651012755655 11:-3.7198507065328634 12:-2.541856587509521 
1 1:-38.99968329974583 2:-0.6517140730047871 3:-12.22583175627068 4:-10.141749671674155 5:10.08016660669651 6:-1.967633914812902 7:-2.4337593229464645 8:2.2981664332075566 9:9.078121624848848 10:-0.3657245022428115 11:-8.085554083752175 12:1.0479328709768865 
1 1:-46.88839239281793 2:5.277739418345142 3:-9.511025898842767 4:-9.885115069126154 5:8.37924210162617 6:-2.556408092887913 7:-4.793168249459057 8:3.498874552212148 9:11.221311672468937 10:1.4984813757542166 11:-6.359192803721014 12:1.7990740264446587 
1 1:-45.681506561316816 2:4.545000360022318 3:-9.725245560486073 4:-10.073582918966688 5:8.704431377626143 6:-1.5656104355506906 7:-7.097728790186665 8:3.673210564554108 9:9.171543019473804 10:-0.17610086778517653 11:-7.686512560072048 12:2.1211666110672525 
1 1:-51.15366977461424 2:2.972060482860108 3:-8.178996608245843 4:-8.867485475746877 5:9.41640652439339 6:-1.8079911363437942 7:-5.441425823359559 8:4.408069468991553 9:11.454683577917077 10:2.159173731242725 11:-7.441879754950852 12:-0.8853146925859734 
1 1:-42.97138758396918 2:2.4195076774324678 3:-8.996829688240368 4:-7.750794684228733 5:5.7883041846102 6:-6.124777226620861 7:-5.769935150167145 8:3.349260777334969 9:9.475651240934736 10:-0.3967466051516846 11:-5.370936797452162 12:-0.39508519834762357 
