1:-20.7489979781911 2:11.880098832165363 3:6.045222108170876 4:2.8314468083227964 5:3.3737096534700464 6:2.0250806133838712 7:-1.3641407417837248 8:-1.4950175136375117 9:-1.0448724777231555 10:-0.5780694010024694 11:-0.42796665381337096 12:1.8745858853888056 
1:16.10989465402515 2:11.515144223980371 3:4.8674274025412485 4:2.452407850000269 5:4.443314033368735 6:4.035620366146226 7:2.701738012648711 8:1.2174839606413057 9:0.557323219640054 10:-0.7254083030229022 11:-1.26643909708041 12:-0.5591854314833499 
1:-13.071986556914313 2:16.95216774000757 3:5.477856660294353 4:3.4540491445421875 5:2.9623320457800406 6:4.178468105916707 7:6.85149934369781 8:6.27112592912753 9:-0.23971226471618667 10:-1.181768457251651 11:-2.351793945084613 12:-0.45715748364321707 
1:-7.264316622430059 2:14.696092093022937 3:7.179983001078622 4:1.4541327370002852 5:1.1332710578267051 6:3.051275722524184 7:7.338519658395736 8:6.633891145618169 9:-0.0243767420629597 10:-2.8120465957774874 11:-4.319670265913291 12:-0.11608382639382009 
1:-12.014046819642193 2:21.074356756243517 3:2.1698335354102225 4:-0.4281015945306028 5:-3.0820363986874773 6:4.400947344992989 7:3.99299285664949 8:5.3691747800192555 9:-2.006151706140474 10:-2.102540201997784 11:-2.159171280439011 12:-1.3529584196740414 
1:-10.46154893565478 2:15.646022064595947 3:0.3530494207172974 4:-1.6927331400213685 5:-1.2818157884381545 6:1.4132357159446702 7:3.235883557418485 8:3.027115216871899 9:0.39719822913555514 10:-2.212340867559699 11:-2.6590024832355534 12:-0.9779444257095422 
1:-9.394941259813118 2:15.061547542306835 3:3.923965398199652 4:-1.6359703123859821 5:-2.144209630998761 6:0.3451573094717586 7:0.8575040277487882 8:4.241369297863663 9:-0.439995065051203 10:-0.6503315990554961 11:-1.843966367016104 12:-1.317053484816295 
1:-7.670188650333373 2:12.93820947438566 3:3.5367532713472745 4:0.1335330297201851 5:3.1346160432493777 6:3.4913181423283293 7:3.282444895398489 8:1.2887497384330804 9:-0.4932896251561655 10:-0.25302432281019416 11:-2.4545564464769347 12:0.6051024900401167 
1:-2.6736681415679837 2:12.284374201770008 3:4.390395314051181 4:1.566881708249973 5:1.3685210985315246 6:0.635178709749575 7:2.2414657379876557 8:2.2773349724958205 9:-2.5779556605916003 10:-4.3159894879438125 11:-3.1584873986837847 12:0.11808840166695289 
1:-10.958396797954679 2:15.193118122567483 3:7.1642485311360655 4:-0.22982737869613779 5:-0.8487878565768141 6:-1.3910818624271444 7:-1.6116293469348077 8:-0.7245305534944312 9:-2.074653198530941 10:-0.09717425873175967 11:-4.53927294727853 12:-2.3124232476935926 
1:-15.047309191855057 2:21.456927188744945 3:3.95025312823595 4:-0.009217170765547511 5:-0.20589092456496338 6:3.9448286493843923 7:6.414982194718412 8:1.769945059787291 9:-1.5954884633602981 10:0.20945244371375304 11:-2.5817968655825974 12:-2.4761710782374724 
1:-25.198235165882515 2:25.39773270196882 3:1.6773271614953669 4:5.982618564985785 5:-0.1653165489359032 6:6.270316907036721 7:7.895301758803637 8:4.997382925806217 9:2.0737354816405627 10:1.0767786082306585 11:-3.922622995642044 12:-4.274545826699306 
1:-27.900263000715203 2:23.01281775766152 3:1.9531112180604384 4:8.105916366743173 5:2.364047202520912 6:5.11531466428517 7:8.124711329984489 8:6.617063700136894 9:3.267385063130133 10:1.971154070461774 11:-1.1901351585849071 12:-2.007975257886144 
1:-26.820522517274917 2:30.41286856453502 3:-0.74663288394177 4:10.197595431361737 5:1.5070038170139393 6:7.33639214812179 7:6.019685638678533 8:3.493783083272821 9:2.5417145636583043 10:0.6213627424961254 11:-0.44386975584122235 12:-2.4300443187593377 
1:-28.90316363714619 2:26.071197815990914 3:3.6938003781254047 4:10.777395068032915 5:1.6997548044155537 6:6.4989201009263216 7:6.61750176616775 8:5.894164113180469 9:3.899635347927292 10:0.1841137905376935 11:-0.1396056397516956 12:-2.123169399346472 
1:-21.91030084074193 2:20.871059751256546 3:5.948740377176927 4:5.975980829420879 5:4.553455640576552 6:9.040729103268394 7:7.38485757833325 8:4.062641434505309 9:3.5291385460571028 10:1.4264813342249272 11:-1.2574567342564067 12:-1.2681436710385972 
1:-22.30690171806653 2:21.706652154854787 3:6.006785966549357 4:8.9239343662992 5:4.474282889052171 6:3.5125904015237244 7:3.1233698200483255 8:4.939843959901031 9:2.2622806620304545 10:2.274453261177212 11:0.8740807208849524 12:-1.5233920360816056 
1:-27.757308321452385 2:23.418494622623314 3:-0.24206326017286894 4:11.357403362198612 5:3.0186772167984146 6:7.641222119240998 7:2.5867854820594394 8:5.770458299174118 9:3.015668028964237 10:0.8538787601678086 11:2.0515117846792226 12:-1.4293862554099683 
1:-29.520363600331756 2:19.29381331916834 3:3.0271549784566667 4:6.784010614952097 5:3.036408210410986 6:6.63003529785118 7:5.7059215791638564 8:4.889080252319355 9:3.8850166534614563 10:2.0486201048977026 11:1.0920844381526673 12:0.410338849092589 
1:-28.0627730260635 2:21.668461236705863 3:0.04516717775865953 4:8.23248712004057 5:2.2060136638268633 6:4.394839306644144 7:0.9137489464825208 8:5.24310024497951 9:2.7023934424903038 10:1.1722430480979042 11:-0.23104309035679815 12:-0.25894455135897454 
1:-13.020246171391673 2:11.898833857043323 3:6.173761782850594 4:3.2952458063771646 5:3.2847393358744577 6:0.5403849030628527 7:-1.9137083536281927 8:-2.5059883723320024 9:-2.681057892022136 10:-1.85460602060708 11:-1.0680566195602488 12:0.7089175679447426 
1:-10.874801671769443 2:11.431149845632772 3:8.439593677467506 4:3.5454441928089206 5:3.569569662301449 6:2.202741340515733 7:0.4413088437400895 8:0.5586938558341948 9:-3.961792752689245 10:-5.124790200648895 11:-3.9078005928395516 12:1.255305013282784 
1:-7.871926388567643 2:11.194305501300205 3:5.478408217113317 4:3.9077751858390997 5:3.2138942863900395 6:0.9096457864947918 7:-0.3823535023097805 8:-0.041890448681531245 9:-1.3786060587119726 10:-2.213031436393342 11:-3.019398478962221 12:-2.1547480671705803 
1:-3.2335020262936203 2:8.756472783302327 3:3.545326714008706 4:0.7807154424816898 5:1.8333870790667088 6:0.2828361600611763 7:-0.531589995803037 8:-0.4181160167735578 9:-4.605216577210135 10:-6.287673155812786 11:-3.9101164121651393 12:-0.13322130892721595 
1:-8.160745984390806 2:9.896437781499698 3:6.302027763086789 4:3.8618288500313867 5:2.029435971903768 6:0.9987638189311375 7:3.911315695985754 8:2.21523448130597 9:-0.5565532278651523 10:-1.6426805311695212 11:-2.0073251165854282 12:0.7300394603431678 
1:-16.4696579168592 2:14.582201819598925 3:6.70671899292084 4:6.457988614236243 5:4.310533950001987 6:2.9938274912392835 7:5.3082113483665205 8:3.4877090491238576 9:0.0683396890178094 10:0.9577930113346027 11:0.5456882537086991 12:2.007936813085304 
1:-31.392480282690347 2:22.284894422251483 3:4.41395213149527 4:11.109492496623272 5:3.512457078326681 6:5.176992792918133 7:4.783072164369307 8:3.7272522588602723 9:-0.4961182207596786 10:2.1861027527332846 11:3.0783879464677177 12:2.3396773747141246 
1:-32.00798620563644 2:28.453328828039943 3:0.9243855321184622 4:16.9421162835531 5:-0.0035297526350461794 6:8.656230733718495 7:1.681321688307472 8:2.926619819442692 9:0.09742652221841697 10:1.0468491326573055 11:1.8114595016936184 12:-0.9297536386627097 
1:-12.222157414837794 2:16.76205294605504 3:-1.7730087522240585 4:17.363486043255627 5:4.81438959207326 6:8.388198127980296 7:9.005147872602302 8:1.0011578471720985 9:-2.103374206616404 10:4.586754542866306 11:2.751580096031793 12:-2.299635827094071 
1:-19.685666234075928 2:22.356021565752144 3:6.363929454950064 4:12.94338875060972 5:4.609099228173444 6:4.961044777090024 7:5.84294164643867 8:2.942844095298839 9:-0.2794658888566395 10:0.950273653083475 11:2.321566735525533 12:-0.7332740873519443 
1:-24.734285453738217 2:22.35425142729885 3:4.431069867426209 4:9.410830791217986 5:4.248021098172102 6:6.93432983275833 7:7.358534554871721 8:4.901630083454535 9:3.0946876733801933 10:2.4241967596233613 11:1.1569454610003858 12:-0.9783272828812466 
1:-26.00338267463468 2:27.081617324259582 3:2.8707919946044305 4:13.662859929769862 5:0.27495490484050844 6:5.52379898907831 7:2.898238103385872 8:6.059953739317727 9:4.593534279012111 10:1.4650189596585181 11:0.682230073415929 12:-2.1979115469223536 
1:-27.40289547566333 2:26.45672796519124 3:0.567402851366317 4:12.256486399554102 5:1.1358944423862547 6:6.665203414698034 7:2.7000096416221955 8:3.190598387897206 9:3.6937479522084224 10:2.403185751878601 11:1.44102545034922 12:-1.29705820554869 
1:-28.56255125711339 2:22.06147193416965 3:2.536210276685145 4:10.557849326723927 5:4.401985847939363 6:5.436723143880563 7:6.460555248473617 8:2.85546667766817 9:1.4514641304570852 10:1.8752288487854962 11:2.755638141788304 12:-0.4846299737166322 
1:-31.962930869663122 2:18.274905525355816 3:0.11700311353712722 4:10.16610198405895 5:4.126240117731188 6:4.1108706424692025 7:5.769486195757828 8:4.136433479413728 9:2.4579602756122387 10:2.315405214826952 11:3.5546042317829176 12:1.0512432379660082 
1:-13.700307566254088 2:13.02380519664693 3:9.283118157657459 4:5.541703994897064 5:2.892940739107905 6:0.5843490591792869 7:2.513338592861531 8:-0.06722501003256176 9:-3.0321842433385635 10:-0.3851739588601063 11:-1.1526857114294276 12:-1.2459786133363937 
1:-13.727058836022264 2:13.778536084514505 3:4.472514583015932 4:5.428373752092884 5:5.146978386013267 6:2.470757088961606 7:2.9023577676498586 8:-0.20563112209700574 9:-1.6883244320406985 10:-2.139050430180036 11:-2.2762135631574623 12:0.23463462919200895 
1:-36.5082844568098 2:24.886271347681408 3:-1.8903088950816431 4:10.163520067466447 5:-0.8872471897907568 6:6.227681376599934 7:1.0448800073004154 8:4.75468146877107 9:1.3618478921105983 10:1.4522336686940487 11:1.1171754762678554 12:-0.8341223947716747 
1:-13.623495416107701 2:15.042362342590572 3:6.308718820710365 4:5.060212604612526 5:3.617687967968781 6:2.6804862064049377 7:2.8651601674658975 8:3.4753505309174026 9:1.8679692407473083 10:0.7707764087798519 11:0.9845276950455446 12:-2.103213098259759 
1:-9.718315587688222 2:14.65645425991307 3:6.508211443050956 4:5.942967062748236 5:4.391984715417667 6:2.6760328500396424 7:2.1627486805319727 8:2.786399868423647 9:0.7383577422142558 10:0.7565309935274237 11:0.7431591498746964 12:-0.413180258881263 
1:-0.8547585397933063 2:13.856802043102572 3:7.821963092831106 4:3.9221204020230496 5:2.2097331440183474 6:3.207528121332337 7:2.6167736946243423 8:2.675976695311393 9:2.3445756230455896 10:0.23705152603117585 11:-1.5776288696270206 12:-0.7579596784447098 
1:-10.95960322042847 2:14.288705990756442 3:6.192888525389546 4:4.839765576153052 5:3.585474412859808 6:4.654347763975389 7:3.7488531980074793 8:2.8209854523593183 9:2.1766040142374323 10:1.1410322429592243 11:0.14332062208643404 12:-0.4299469346121376 
1:-22.96654718375169 2:19.59979502732964 3:2.6334396660559722 4:7.930376823818543 5:2.1499189932580163 6:4.599165409263323 7:0.2773514594285631 8:4.199114580108086 9:1.7423684397938186 10:5.316581759856479 11:2.657812651169199 12:-1.3238746637198546 
1:1.168230801406063 2:11.802569881261398 3:6.312418889017958 4:4.3599892354863305 5:4.142760544019635 6:3.1075994854255176 7:1.8487143937439534 8:-1.0277428481272395 9:-3.746176003175365 10:-3.5387042359133334 11:-0.7827799880352536 12:1.6586164169195923 
1:-13.520997222676192 2:12.505729017594426 3:5.967327862161052 4:5.804026889869715 5:6.623952150704944 6:2.411525798314514 7:0.8965365996556325 8:2.761687089770371 9:-0.3526000159153233 10:1.2312076822538072 11:-0.5947641066748555 12:-2.591527869012875 
1:-15.59986628251047 2:12.741713478419431 3:3.2115111835810017 4:2.2079463841482543 5:2.5059423041645896 6:3.379668912812532 7:3.092595740428534 8:5.362163346452834 9:0.6446858861812534 10:0.860839430435692 11:1.6174958174202878 12:0.3615712426798222 
1:-23.92846818600578 2:16.92267304762909 3:3.7847198427081996 4:8.481503594746219 5:4.562207603544314 6:5.814756992503645 7:4.1371560631518545 8:7.8936269849453105 9:0.49009416114330673 10:2.109379117279887 11:1.107394488591312 12:0.31300428862999796 
1:-23.8421150296329 2:21.181803368041386 3:5.154108650416372 4:11.451103872181442 5:3.810615039642315 6:6.88183794532111 7:4.538896662755011 8:5.343089726516035 9:1.1333696512651206 10:2.975910480014345 11:0.8131451271489101 12:-1.6021576222710072 
1:-23.204730094683033 2:24.366728683066107 3:3.8177511084312576 4:13.484927169219969 5:3.034581234181951 6:8.474948679451337 7:2.0549971017515203 8:5.263602740161571 9:1.8438601616715489 10:3.4051513514187848 11:-0.5814556802386766 12:-1.0679736031062905 
1:-29.485046118850534 2:26.446784153383753 3:1.0999161993050794 4:16.26052327890504 5:1.8371104423080835 6:10.600469609096521 7:1.9280450661092998 8:8.28469782329297 9:0.7888862036918804 10:1.4967784743077797 11:1.430091833948398 12:-1.5135585435540313 
1:-26.124453288785514 2:25.99546778703037 3:1.6797982393190773 4:14.795988635451621 5:2.1911948527110634 6:10.519090635275074 7:1.3276469346552733 8:4.321346256414816 9:0.3624341833089737 10:4.323193181180117 11:0.7560731096850075 12:-1.8441743737097545 
1:-28.54545404193845 2:24.8836762415637 3:1.8511949669688592 4:14.7444217962706 5:1.4928963359731093 6:11.463006034936921 7:3.8063289835498413 8:8.214746202471765 9:1.6634565883471448 10:1.3033484973503535 11:-1.1753512568286029 12:-3.231249310661264 
1:-23.68725240920144 2:23.51107924883518 3:3.6074987450154774 4:12.447606405516076 5:2.3057324444002574 6:6.297747330420776 7:1.7402347157155473 8:7.145993081424834 9:1.4512397554838619 10:1.4999449474920343 11:0.8787458606708061 12:-1.8131451654336574 
1:-23.841266771203003 2:21.68903328535653 3:5.625382867241607 4:9.709075311922568 5:3.7786145650801224 6:5.961443383622811 7:0.5675191433320035 8:4.118238602646089 9:1.2032954142492889 10:3.8379264277084206 11:2.9577007071882 12:-1.486329887928723 
1:-23.7295955219839 2:15.630656742424012 3:5.0550927567409545 4:5.806187431928613 5:5.464617624911814 6:5.871767106681041 7:4.2724416334479915 8:3.489888689855456 9:-0.43641884066585845 10:2.1810658568941874 11:2.3579163896049327 12:1.1292882876797552 
1:-8.805661311880511 2:13.95711992259131 3:6.773869022482835 4:3.2973373114864675 5:4.044620713290665 6:1.0916693493627236 7:2.282577980524281 8:3.8018921367247045 9:0.8723004050623884 10:2.425660898040462 11:2.2636931615500924 12:0.5443391671697042 
1:-30.27997316959415 2:18.986177346919423 3:-0.7075497652233227 4:10.676210322716262 5:3.1696094635573395 6:6.316591622865253 7:1.8040659400520762 8:3.3425050331266526 9:1.3739391278766733 10:5.425775805571105 11:3.726960135989454 12:-0.4782596763630811 
1:-35.84759374310668 2:24.93473683867319 3:-0.4366674386666807 4:9.852057401453672 5:-2.5569768073376866 6:6.499270860360693 7:6.529724422109862 8:6.580056474372039 9:1.161433385023059 10:4.3522383086020575 11:0.8133983275356949 12:-3.2395939941023038 
1:-34.66922193869409 2:26.81506418045884 3:0.44060788831502196 4:11.917419353772294 5:-0.18366196540195068 6:4.74133159962947 7:6.794205008264289 8:7.6870877741400925 9:-0.09159340651733139 10:-0.2518188536831105 11:0.0183510368650448 12:-0.28379734073486196 
1:-28.323849428179262 2:25.365740374833404 3:-2.063891950743948 4:11.544454195591925 5:0.8491033692282577 6:6.4008866389205075 7:2.6926441867795883 8:5.812295696928838 9:0.31311525651075334 10:3.3485703351596383 11:1.8372506558963155 12:-0.9143642504694234 
1:-36.30662379968121 2:26.041572388044962 3:1.9987372648114725 4:15.28030892311083 5:2.560330485812177 6:4.757337880632586 7:-2.3196199542762455 8:3.3852101468029945 9:-2.635254477516047 10:3.1170272336444356 11:3.6555775889820423 12:1.3779666916235467 
1:-37.93179989121505 2:23.932566270034584 3:3.2389882988895415 4:11.720160229109894 5:0.708045802623595 6:7.980631193994808 7:1.3165102928680743 8:6.329318337464494 9:2.4642204051227936 10:3.5879353380029952 11:-1.1259921247236027 12:-3.0856475402998074 
1:-32.38742420949589 2:22.818654756608968 3:2.8583816155764525 4:10.898778206640765 5:1.2732146272534592 6:6.758920266874707 7:3.393712470818429 8:5.643732505051862 9:-0.7540154250407243 10:1.1794289673189726 11:-2.6075927722213152 12:-2.0886897879019135 
1:-28.221410893819435 2:24.872976860427986 3:-0.3241034029918253 4:7.883423385068352 5:-0.04777504947402056 6:9.037513543504254 7:3.168297732635968 8:5.665356147846348 9:-0.5498373144450048 10:2.276965196711565 11:-1.4520460562873754 12:-1.6738740495935232 
1:-22.387645387283463 2:13.264400677931285 3:7.291283936168021 4:5.451777949762646 5:4.351120854495124 6:3.5445992783964506 7:2.640040577046428 8:4.493858269108502 9:1.0109956435781384 10:0.5687043835409238 11:-1.3248228276859746 12:-0.9120088663372015 
1:-12.59728405349786 2:12.677815970786266 3:5.76216995655747 4:4.709955411674795 5:1.8331968159646117 6:0.7212252182616895 7:0.04179377560015274 8:-0.515725931280772 9:-1.058707771895428 10:1.1695889905168633 11:0.6142943318999516 12:-0.051867013538869244 
1:-3.5989917526044075 2:9.39837908375938 3:6.289845293576484 4:4.460090437034789 5:1.168517196511225 6:0.5431201557194094 7:1.664462203581142 8:1.7623958418738597 9:0.9813402283718342 10:0.58109824587423 11:0.48998969270586357 12:-2.427907480584783 
1:-12.207072817582121 2:13.934305778016014 3:8.034364679943534 4:5.544117234396518 5:3.808464688296718 6:3.242834591026751 7:1.3191616729836344 8:-0.03259301857525376 9:1.589539699810976 10:0.5549408894776418 11:-2.2775761412411866 12:-1.0742298329475126 
1:0.6020183011425541 2:13.133339328217446 3:7.238016944643295 4:4.515100704985508 5:4.462045662509617 6:3.1258514925690317 7:1.2503412572983408 8:-0.98728219862776 9:-0.8009776813633261 10:-2.0461222865319986 11:-0.6879027326586586 12:2.2907110556146333 
1:-36.585030131882235 2:32.27994669639318 3:-3.7953105534827447 4:14.821351877384666 5:4.4452515547500955 6:2.562812755541748 7:2.9606974023831527 8:-0.28005271831462064 9:3.8241492649295945 10:4.824695868688169 11:-0.3305405032499773 12:0.9092389651613813 
1:-31.900111214471313 2:30.79862144353693 3:0.677036566156147 4:15.359568016574928 5:4.032069763438601 6:1.684384907558159 7:4.702319916690721 8:1.8715439967095446 9:3.022450272243966 10:2.9864217342142374 11:-0.34554738925539175 12:-0.23197104045442662 
1:-26.839681838399322 2:27.581843588366336 3:4.9556519787563715 4:13.062896018435413 5:5.910827304195953 6:3.5234590803947525 7:5.028584187570734 8:2.9944233754579717 9:4.083601500481093 10:2.1788360955770405 11:0.2675314912868543 12:0.32202964229205167 
1:-30.752733856137233 2:26.294254579208907 3:5.976696020230909 4:16.357212948824046 5:3.4311638653906136 6:4.57639464816417 7:7.407297912469881 8:5.64493031638184 9:4.305536387593451 10:-1.2653502175179878 11:-2.0953444793027645 12:0.25140485112706124 
1:-28.17861575003407 2:25.19759087142642 3:1.392027540467327 4:16.16444230723429 5:4.957339124479365 6:7.122649749598024 7:6.48545203813876 8:6.032415316844036 9:3.282374462631739 10:1.0398440498237598 11:0.45231754416460923 12:0.22710600906307832 
1:-32.32753088986813 2:25.879320328204074 3:-0.20400453249418327 4:16.629638267864365 5:3.4081399162364256 6:10.279962734782748 7:5.490144581902997 8:5.598742054664816 9:2.9403231197237165 10:3.4479038605114103 11:-0.9712286141454944 12:-1.674329950640765 
1:-32.84440033968896 2:27.48791706045968 3:-0.11771859325786682 4:17.317863460615627 5:2.998482568663327 6:6.546268824056521 7:1.2118918401753351 8:4.69637691477736 9:-0.355592316042574 10:3.016959865066088 11:1.505286102887236 12:-0.7582922382850694 
1:-35.8795036358791 2:23.47120006458991 3:1.3307201783594613 4:11.866242624497765 5:2.7489221995295203 6:6.9581929203969715 7:0.026587754147538334 8:4.11106199285588 9:0.825685788489579 10:4.383937323435216 11:2.8810325925125295 12:0.33728667140106694 
1:-28.920430234873166 2:19.241430977682334 3:0.9540385159593932 4:9.250523480473563 5:3.2782667133570853 6:5.136826615400063 7:5.674306934674802 8:4.337080279860639 9:-1.0459298658889093 10:5.6517524223105005 11:-0.44255521746040394 12:-1.8376365078679036 
1:-30.311148371481874 2:18.179519488824702 3:1.169073874468392 4:10.928520379898336 5:3.1561161728745066 6:5.799685613188199 7:5.985520469407222 8:7.3475671574565204 9:3.416828053557681 10:4.510999565971153 11:-0.07925990464043675 12:-0.2945606178505571 
1:-25.69885120286296 2:20.68892841915081 3:0.47516209470318316 4:11.92845382771144 5:2.314159219962699 6:6.847484223283121 7:4.559756299032822 8:6.219882782878928 9:2.886681623038779 10:5.298911898891099 11:-1.0247396380438039 12:-4.140394128575446 
1:-29.621909547140923 2:21.385567669755645 3:0.5670276453180967 4:14.197200645251144 5:1.4691708164171575 6:10.595345936183172 7:2.69973556479374 8:5.729623169355618 9:-0.5277789151840944 10:3.1839237790601524 11:2.2748741593313455 12:-2.570261664406252 
1:-31.112013975974122 2:25.506899096402112 3:-2.4573473850338 4:13.665864877609934 5:-0.3241809723364235 6:7.751100723077211 7:2.7895660348520237 8:7.3506801316888986 9:2.2305217277346285 10:5.90100506890313 11:1.05941161147851 12:-3.5849988495623695 
1:-31.4111477343617 2:22.777180725399237 3:-2.2399800817203888 4:14.392409231189117 5:-0.6908706231128177 6:9.08485358254088 7:2.859138894575255 8:7.746932514196634 9:1.601482384273353 10:3.5108944961444375 11:1.1841789518785535 12:-3.670478424683408 
1:-35.43531469819065 2:24.666408726149243 3:-0.8486770017620522 4:14.160777505764386 5:-1.59447008613461 6:11.449746445901686 7:2.4261792365657895 8:6.670882196999199 9:1.414245331056434 10:0.25333410742810525 11:0.6554067550222653 12:-5.690041856255827 
1:-33.62157367220971 2:23.61869993996791 3:-2.553817616972479 4:13.86627159833035 5:0.8845379487811158 6:11.157577982433512 7:1.4786851684278002 8:7.15153967241725 9:1.241000111034487 10:2.196175898018597 11:1.0358814481551288 12:-3.722883407745289 
1:-28.63181270237559 2:24.90489189236729 3:-3.574832313610015 4:13.582965752065038 5:-0.3799055147548307 6:8.905156011506865 7:1.7376257939653454 8:4.339359333883182 9:0.46457405379126593 10:3.0414598905996404 11:3.229015905819083 12:-3.970557609406331 
1:-32.247912951528996 2:20.864286114636098 3:-0.964279018841371 4:11.05816314170811 5:2.168415345797462 6:8.096144657269083 7:5.368523133473593 8:7.913418790700291 9:-0.6647418268187955 10:2.2125262410655386 11:1.4966626793482778 12:-3.3842994301383302 
1:-19.646164032067215 2:14.732712195176987 3:10.899565152512576 4:6.555798395669438 5:1.4105530943063684 6:2.684497562656885 7:3.3665489274104665 8:2.3123670860291288 9:-1.5571070083890084 10:0.5041086461653035 11:0.4377174430633999 12:0.45143662943825613 
1:-4.584359659667784 2:10.09396144208919 3:5.218996771562564 4:3.4423229532656108 5:3.6362549894053466 6:1.495244724210298 7:2.474863909989949 8:2.1255890788985625 9:-1.355810825135133 10:-1.8826410242089524 11:-2.735276662657168 12:-2.5083158584860006 
1:-9.365374605453724 2:11.75150350341027 3:7.211471207233976 4:7.37229383354838 5:6.006674581493752 6:1.7622983574158377 7:-1.351138849102836 8:-1.125959423737509 9:-2.030113528856843 10:-0.3526647589026616 11:-2.38756510257536 12:-1.099512069032563 
1:-31.514609334014384 2:18.43049881705367 3:1.2990634342047573 4:10.742197342823824 5:0.6979605445858752 6:3.5687750827312437 7:2.928712329859092 8:4.588767673880367 9:2.879758516008358 10:4.970273140748011 11:1.8455732592575882 12:-2.6901804909394325 
1:-21.488364176225417 2:21.06614860364132 3:2.2143541931824267 4:8.55013060882241 5:2.9476100824844687 6:3.165388503648689 7:5.298342350465228 8:3.6403277348131273 9:0.16392734654918106 10:0.9005330053987135 11:1.333799584696738 12:0.9149252571618529 
1:-22.142022158871164 2:24.736529105381493 3:4.686149759061258 4:5.9613894608781255 5:2.7131586578713436 6:7.2040784611489705 7:5.866226630252013 8:4.722756949965747 9:-0.799847490829865 10:3.488665833115987 11:2.2646793662721394 12:-1.573003868802866 
1:-25.038918671791734 2:28.42018505308993 3:5.378904424881007 4:12.684619469181595 5:2.518907746703847 6:4.283545458816789 7:7.006563027655853 8:1.8940093388647423 9:-0.3744203265078463 10:2.0190848681436027 11:-0.3943109234395741 12:-0.8809544917037888 
1:-35.20932372935948 2:33.804929015657486 3:1.3668695296797977 4:16.6200135498904 5:3.289362063555372 6:4.175677659970226 7:8.848160823513648 8:4.309455041820178 9:2.6775541268667133 10:1.5169093401171678 11:-0.43816174391609275 12:-0.17082559217682958 
1:-34.991076911366655 2:32.7221628303084 3:0.9378151649767288 4:18.86829603420632 5:2.1647571121412374 6:5.4186866202202095 7:5.985081978673447 8:5.422569040381142 9:2.133102780314297 10:2.4249830278985245 11:0.14122891881759392 12:-1.8674643191353324 
1:-28.851989963136432 2:31.893646449091285 3:1.4828824527492603 4:12.28338733458621 5:3.966832916634517 6:8.249291670547056 7:7.6039935529292055 8:2.6092034769875454 9:1.221846771463623 10:2.7876878910664598 11:-0.7688256730910612 12:0.24768370231120596 
1:-36.13363055007004 2:34.94693696521444 3:-1.7733623909571938 4:16.534018867176133 5:4.46293243799376 6:4.19330464289718 7:10.413285838361439 8:5.2088791419727025 9:2.3573177412613284 10:1.1732225962934804 11:-1.1201411267989192 12:-0.8540698450881292 
1:-38.21369824665149 2:26.271588547882132 3:4.018236092018191 4:14.13247628608634 5:6.803321890641911 6:6.423192907939207 7:9.90516386664714 8:4.200317008208663 9:2.650586384324554 10:3.7864226720670704 11:-0.18979768524101281 12:-2.470583080770945 
1:-26.114004767563994 2:26.445845067843575 3:3.74413715542528 4:10.63994343335479 5:8.447419971424104 6:3.6594190484377345 7:3.857524458889341 8:1.4794041118618941 9:1.7250168766856158 10:3.227315187704944 11:1.6537615160259485 12:0.48983594555502563 
1:-29.214756422585772 2:22.563652930304766 3:2.9075864146246584 4:8.435463030238237 5:6.457857999688847 6:3.202261151793924 7:4.122347190752949 8:2.1358016946662337 9:1.6422537754943862 10:2.4598838164033383 11:0.7656581701094285 12:0.5683645218392432 
1:-35.08802811154892 2:23.603879333374692 3:-1.2574976781105507 4:7.887154762009129 5:1.6526343152058502 6:4.764052099806786 7:6.2351189844498585 8:3.3701457569221227 9:2.6656112224741313 10:2.7619253705713436 11:1.8083569569949134 12:0.4374410639936226 
1:-31.360371379311974 2:24.81515835032383 3:-0.08927834947201196 4:11.667122783406436 5:5.94370225693223 6:5.519405806947399 7:6.272708983994921 8:3.476315529896334 9:-0.3641775196525461 10:0.4724032613239668 11:-0.08633549772359794 12:0.3207480555828597 
1:-34.924162897406276 2:27.82265865276911 3:-2.6421520058901 4:13.416067026866841 5:3.2287207249494583 6:5.315180030249016 7:7.635223546709772 8:6.064243818900642 9:1.2078213292237505 10:1.3918378920684447 11:2.2969728217446077 12:-0.8844752387048689 
1:-38.09357144464791 2:26.703494879346987 3:-5.429561842313246 4:15.590656394945507 5:0.6453670102558853 6:7.16260236050789 7:9.341584822081929 8:6.978525455940081 9:6.182493004312537 10:2.9209365105322918 11:2.471112650039282 12:-1.5306933837543464 
1:-36.03835837621497 2:28.734988142182182 3:-5.42593455893112 4:13.794388795248558 5:1.2078177100307554 6:11.548355359038222 7:6.74206892260943 8:0.9622967342117739 9:3.0630403469695278 10:1.7325757738114307 11:0.8750077959263476 12:-1.4793829218768768 
1:-33.62274851017974 2:23.215258415626145 3:-3.2475076182128997 4:12.9372163334905 5:5.013756815301054 6:9.495046409144544 7:4.584778832538987 8:1.981820863982658 9:1.2993578952626943 10:1.1951233778841712 11:1.127818134893221 12:0.6917480880541849 
1:-36.16250825843751 2:20.962754884589742 3:-1.7896179175166456 4:13.377610170928797 5:2.9229730867145043 6:7.78103145507246 7:3.933742419835661 8:2.635561118451568 9:3.7401095860390514 10:1.6112323177785206 11:1.8422622910365147 12:1.2747565390590316 
