0:-20.7489979781911 1:11.880098832165363 2:6.045222108170876 3:2.8314468083227964 4:3.3737096534700464 5:2.0250806133838712 6:-1.3641407417837248 7:-1.4950175136375117 8:-1.0448724777231555 9:-0.5780694010024694 10:-0.42796665381337096 11:1.8745858853888056 
0:-27.234889255103706 1:20.073306918730857 2:0.4534053650279888 3:9.685814897180897 4:2.6156843342373497 5:3.60520245590042 6:3.6305035663286 7:4.265722767340247 8:3.313026350844893 9:3.792606708090127 10:2.696442424446311 11:-0.29367562122029467 
0:-7.9984404454326175 1:14.160191598382209 2:5.827200533906652 3:3.2592271726397866 4:3.8273414093391662 5:0.544475545408015 6:0.6883839325671116 7:0.9158596522609859 8:-0.07836696206106286 9:1.8737125530572776 10:0.6882968888828341 11:-2.2691700705171995 
0:-3.561078625281233 1:10.51951707764293 2:6.934211791895714 3:3.0774209988566135 4:3.456796653343905 5:2.457236089747715 6:1.1355844891241527 7:0.7421284162496806 8:0.14384388104487145 9:-1.6213719645248739 10:-1.898242855547142 11:-0.02756142783747828 
0:-6.7748610943945735 1:12.83414911191356 2:4.846237775617267 3:2.195879244762007 4:3.193064772803824 5:-0.3540641800028216 6:-0.11467439126330714 7:-1.9967446206961843 8:-5.196077287552887 9:-3.670495133547845 10:-1.471980378499779 11:-0.47466661903106266 
0:-5.459557294914018 1:11.164843234022547 2:4.505020211750137 3:1.7508332404095308 4:2.2190258702770267 5:-0.036100163185536105 6:-0.4984810812085223 7:-3.0159861592613355 8:-4.882302994941023 9:-5.066534933077572 10:-3.215234232310708 11:0.4681904147818043 
0:-25.44605331176471 1:15.267419780616576 2:4.671732917775206 3:9.871681125180034 4:4.938660094719476 5:3.106296985253608 6:3.3145814953778276 7:2.5648877474373197 8:-0.4218077915915386 9:1.3979167840585716 10:-0.0274800196684879 11:-1.7155049433911982 
0:-23.891296058372102 1:19.49550133370656 2:4.906327276584797 3:12.677117150244209 4:5.68607146854672 5:5.3760719546788795 6:2.855517431435057 7:4.199284666377126 8:2.753929293726556 9:1.913031730282744 10:0.10107636693110544 11:-0.08259943908419132 
0:-25.67516501812995 1:24.479028596103962 2:5.973232484657265 3:12.202615807026351 4:2.291337238884373 5:8.04702696400237 6:5.039299719180569 7:6.349436657102395 8:0.6137798336750304 9:1.4439533413345513 10:1.333543679704281 11:-1.7572434350783177 
0:-24.31534584801266 1:25.793620861603685 2:6.419710495913776 3:13.575812067660667 4:4.495625173737604 5:6.130932243134941 6:2.593366172910711 7:7.009841141849813 8:1.519106618347335 9:3.7027614301701046 10:0.4468681180302019 11:-1.4345216466501776 
0:-24.29079627354252 1:18.2555683419247 2:7.931280776043833 3:14.69304704823897 4:12.30664942207957 5:9.02561445291645 6:5.049941266454104 7:4.6542266893845206 8:-1.0836462772021074 9:0.7727299708325639 10:-0.9137380097701675 11:-1.107897656141271 
0:-24.301454809558713 1:20.448025473125238 2:8.12750622679882 3:10.196751780347846 4:9.06009033663762 5:7.211498942936828 6:7.50885019570376 7:6.486479030354331 8:3.133969086258567 9:3.7320308929916637 10:-1.025928642733381 11:-0.5027944868588561 
0:-22.651080959858923 1:21.553402883183942 2:6.496846590483633 3:10.239095059510394 4:8.682583979302072 5:7.696836859748805 6:9.096444507044781 7:6.831850309567831 8:3.07321066797906 9:3.720423422890478 10:-0.22853789753371 11:-2.8507201580025257 
0:-24.439815732164384 1:26.538439645408307 2:4.139702692964395 3:16.193847194242508 4:5.848362555073006 5:6.851641029838531 6:7.07859059744669 7:3.9487682741960306 8:1.2478750860240928 9:1.753209259572791 10:-1.3680099991278547 11:-0.4743531124565208 
0:-25.91939730429607 1:28.40022711908702 2:4.03075109403755 3:16.974559269835925 4:5.6812982398659955 5:5.510771735056134 6:4.350951362752624 7:2.59301582489382 8:0.960804571101316 9:1.6443880935402309 10:-0.4004310549911878 11:-0.42968549697659375 
0:-29.505933041248962 1:22.73740057769477 2:5.398078522319083 3:12.958270756888588 4:7.039417352839044 5:6.52959527942763 6:6.930479855285337 7:4.52543207060528 8:0.47294761716312994 9:2.2012502786894967 10:1.5184405126697125 11:1.4167037037634005 
0:-29.56173053856805 1:21.577210727394423 2:1.8734070162705097 3:11.421559912904872 4:6.056246669484792 5:4.891602490073174 6:8.267117240029421 7:5.828998700930476 8:1.010092247887354 9:3.2750132932471274 10:-0.33562016936582717 11:-0.09624116741813404 
0:-37.1944989149384 1:27.57226808819302 2:-3.01543200426544 3:13.790921462757634 4:3.2815646986374785 5:2.3705928819232214 6:5.359672094267486 7:5.655430775619997 8:3.1902116360301753 9:5.79528846457203 10:0.3929642292785891 11:-0.5915028663858237 
0:-38.35564556401822 1:29.86057263259586 2:-3.9112518303470027 3:16.302940068537623 4:2.7630851995634877 5:8.651639920706423 6:5.247228056414902 7:2.2914166597254924 8:1.0944660312230203 9:3.0810734278105745 10:-0.331104849412049 11:-0.9885720555337025 
0:-31.770806790319178 1:26.387211813884868 2:-2.153281818354051 3:13.657151893964214 4:3.4531615492561887 5:5.822526735721339 6:8.584164658224969 7:6.253953068435811 8:0.2027622734283856 9:0.7404145444923311 10:-0.5772001401669642 11:-3.646540574982274 
0:-35.47010508351324 1:30.6853830938786 2:-2.9244549936824225 3:14.205691820223315 4:-1.061958391260931 5:7.212451800110665 6:7.19885172668488 7:2.4111179866332617 8:0.0348313288594615 9:0.747197235184867 10:2.0825602474159415 11:-1.6950993980469775 
0:-34.8747070319462 1:30.471271615927797 2:-4.828660021076027 3:14.273669838384505 4:-0.14366623382976496 5:3.8545335195596016 6:3.5989144449044432 7:1.2689021721256828 8:4.305457537950618 9:0.6337218727277114 10:2.0151904511358447 11:-1.5657023581512233 
0:1.2625339691544926 1:12.365070290712115 2:6.178626247259219 3:3.6228548049607507 4:3.0591492623739067 5:1.171594344173164 6:1.1668541196470616 7:-0.17883118236282042 8:-0.6803153880367175 9:-0.31771177632036063 10:-0.5874594774049756 11:-0.9298281345086978 
0:-30.649915479211906 1:19.79775452329802 2:-0.39163173001118823 3:9.68193436693047 4:4.212566454469498 5:2.732079655155183 6:8.240008363271322 7:5.527940050170958 8:0.009082898524715333 9:-1.341357864178795 10:0.9899970024218456 11:1.4112908603392071 
0:-28.8856122841214 1:17.169731268921627 2:3.025473608181261 3:10.22784814026645 4:5.90931933886054 5:3.071269107850698 6:6.457953035511458 7:2.038313964869237 8:1.6829290726552235 9:2.6669483349960954 10:1.1627537128188095 11:-0.09465368520261275 
0:8.144756395099455 1:13.011255941608368 2:7.66715534268642 3:3.4702157502136184 4:2.498889689578615 5:1.2420884543174115 6:1.7238679720260504 7:1.1259706420510152 8:0.861635913950527 9:-0.8799667499162142 10:-1.3598352833028442 11:0.474359608822148 
0:5.793528056041189 1:15.208438652994381 2:8.62493089362856 3:2.976366356457377 4:0.920091834254332 5:1.2128122628017137 6:2.100968192457342 7:-1.3680439438827015 8:-1.5461818039833954 9:-0.4591813984616688 10:-1.4768163449235294 11:-0.24960113443793108 
0:-12.018352865121722 1:12.44045041331557 2:7.53512605980708 3:5.816143710567791 4:1.732576220960257 5:-1.1930466947554639 6:1.3221893863479641 7:1.2903962932401936 8:1.1529622101752768 9:0.05285544573675116 10:-2.295560798284688 11:-1.6057650860080406 
0:-16.91772926011753 1:13.858952162798765 2:7.855102752504375 3:5.826114755722096 4:3.7468667422599653 5:2.8316620265290835 6:2.693642014720348 7:3.441006378116425 8:0.6382027996129538 9:-1.4128975988913883 10:-2.027533494350275 11:-2.381185586614879 
0:-30.4217304700232 1:22.084234319825715 2:-0.4110047774031935 3:11.110717443170797 4:2.6812595057893827 5:3.6459443593808776 6:2.3344329005262603 7:7.044091349681805 8:2.3469203504842215 9:3.395732876624575 10:1.7662357735838596 11:-1.2629470089518944 
0:-31.22567202532569 1:22.357528287859715 2:2.2362237842575627 3:11.309618718740113 4:1.1870722657433874 5:3.261549702280742 6:0.5536569342053528 7:5.806271787028598 8:1.5106896707381772 9:0.9709643588929304 10:1.328542045298534 11:-3.195197601844112 
0:-27.905312996274706 1:22.264242040949874 2:2.2762683435324593 3:13.60972957886117 4:3.185279537687845 5:3.4271237239625894 6:2.343514012335914 7:4.792194468050976 8:2.994724770759164 9:2.1216382056454965 10:0.2128954923564388 11:-2.9188070581177317 
0:-22.27487392030164 1:22.760080378154008 2:5.608084742577253 3:13.754355352895104 4:6.914154016008639 5:4.762793862785448 6:0.8402603579730585 7:1.580367080809153 8:2.235478616444341 9:4.260272667253977 10:3.546575620181457 11:-0.5677221595102737 
0:-19.779334410738926 1:22.097265772727763 2:6.803989080573196 3:12.89530215368041 4:5.284208059008169 5:6.008722660694267 6:3.8130517858587583 7:5.542282763874325 8:5.429286651723027 9:5.154505796610918 10:0.8747875895974531 11:-1.5645511263039977 
0:-16.686758207184816 1:24.16903396338951 2:3.115175924645253 3:12.151231405571616 4:6.443727899965905 5:10.149587524269492 6:5.118559631043928 7:4.96117710730814 8:2.9003554180644575 9:1.7086648155333808 10:1.064682856160037 11:-1.5836238549140584 
0:-23.41492742608317 1:28.261726982483196 2:4.667751043004808 3:15.387730297922905 4:5.8581035626835 5:7.3353544096687155 6:5.396552458517259 7:5.450836557638539 8:0.25622035699487977 9:0.0895342848768137 10:1.5741231017191102 11:-2.4433014459220814 
0:-18.465287732039958 1:23.118910907488804 2:9.740785353677706 3:11.68549914050465 4:7.973075311426942 5:7.240291406210009 6:6.269127769663585 7:2.865454265962273 8:1.7562302977193334 9:1.6932609111626333 10:-0.8937207861206135 11:-2.591052218046408 
0:-18.738387671997284 1:20.53051155045761 2:8.222650176333774 3:11.9824096043005 4:9.438152358667566 5:8.041821821551917 6:6.626447014196309 7:3.8356356456420486 8:1.2036015436382943 9:2.374233980016794 10:-0.304989015270013 11:-2.7272336343192904 
0:-28.216572589488642 1:22.695712184220547 2:6.917916416178308 3:12.061779306060828 4:6.682417356602556 5:9.31793486643859 6:6.152816464749932 7:2.6609228906397604 8:1.707082469700318 9:5.545486617792881 10:1.4975144746329754 11:-2.908770421638498 
0:-29.727230993123662 1:24.453238709220525 2:2.4708217838197717 3:12.628630087930247 4:2.8613097414817896 5:6.946112746287072 6:4.713073150589247 7:4.7047859448941125 8:-1.7359328697898735 9:0.870888033516906 10:3.523481851387274 11:-0.4211822813663324 
0:-36.29438198544438 1:21.535374597834306 2:0.2466089662355757 3:11.339975316073906 4:4.140383475622334 5:4.891999997856381 6:4.842345045158167 7:4.502253086695904 8:1.8713617151383102 9:2.7036550989185004 10:0.7879985713268183 11:2.280796349655825 
0:-3.5608180790461734 1:13.545055304861707 2:8.078338923415286 3:4.430771202071794 4:2.6692447503603702 5:0.3446839764878719 6:-0.47463872077927666 7:-1.2410540295889723 8:0.7022819696574369 9:3.1318887309671775 10:0.3136066450532573 11:-2.322405102742041 
0:-27.79156207007106 1:15.936972421367667 2:1.3480878976462038 3:7.535171393893601 4:8.860816191990656 5:4.408885804566245 6:4.088115581305712 7:2.3126105727147794 8:1.0379317718438095 9:3.5461169772870873 10:0.8175793071984425 11:-0.3343468423853644 
0:-0.998942549585086 1:10.936107836589011 2:5.841483162641699 3:3.6413913197794026 4:2.3083981876967163 5:-0.8579052727821288 6:-1.4288704019087912 7:-3.0099482656607726 8:-2.069624368347486 9:-0.15868875958381878 10:-0.7064049042263456 11:1.3124772308752235 
0:-20.244235022969164 1:15.49456585450325 2:5.302278140008235 3:6.837771087649444 4:6.1698780356388845 5:2.074855517353722 6:2.499954701227823 7:1.1584177150909545 8:-1.0711266975847091 9:1.5667001453009937 10:-0.38812468186607985 11:-0.15295332316795096 
0:-10.747020949461955 1:13.240007450528577 2:7.615399522539177 3:2.9594953121160166 4:2.478759192191067 5:2.0896909822347967 6:2.6314626128558576 7:-0.6782086307997084 8:-3.120799523417181 9:0.9527989611163797 10:0.9722349957154897 11:-0.5785355729105769 
0:-11.448185746090962 1:10.390079238575582 2:7.71524565887626 3:5.355570601667149 4:1.7157993080469676 5:0.17242795078425577 6:0.043781525414628875 7:-1.0642779707735128 8:-1.6375884663910476 9:0.20351544072069971 10:0.013302216351415708 11:0.24107107962651558 
0:-3.048552082842833 1:9.320615025570893 2:4.923945819534739 3:1.4084534734933163 4:2.389401611667357 5:-0.854853845400072 6:-2.8022940020849894 7:-4.177385119461206 8:-6.420140436952818 9:-4.257057563447975 10:-2.166569153212277 11:1.6782784840029215 
0:-4.133997410414433 1:11.52595405661626 2:6.182287874563986 3:1.4293961486624056 4:-0.5013245773780985 5:-1.2127800303973322 6:0.5974491129211786 7:-0.061178671622484915 8:-3.9520537900775814 9:-4.115551711565699 10:-2.533614718085346 11:-0.24044262521096404 
0:-13.657047781815164 1:15.676470496054652 2:6.356101185493358 3:6.393729946208789 4:3.5674478037256825 5:0.5621175015473795 6:3.4947145752556383 7:3.7220198034256082 8:2.5332623399882204 9:0.007312152691201668 10:-0.9999533427192894 11:-0.21383764297414576 
0:-25.872610593649807 1:23.090276637690117 2:5.354012612374747 3:10.752701939073187 4:4.685567211673796 5:4.858360918109069 6:3.913056802999704 7:4.005894991751397 8:0.8531908864677931 9:0.46976535609966463 10:1.963048637415858 11:-0.7220472070500836 
0:-29.168207775691254 1:22.80023353293624 2:4.360755673905833 3:12.42176511660669 4:7.401062647451006 5:6.791349797017023 6:3.244092342872408 7:4.224730774418787 8:2.799983344932069 9:2.79449153962478 10:3.1596469525152795 11:-1.4424973617486456 
0:-24.017372667822677 1:24.09864089595072 2:6.956606472145065 3:10.979587455585094 4:5.75358480463286 5:7.278369605508436 6:5.75461456923051 7:5.7379121721193584 8:2.0144119367616486 9:1.3390746303364052 10:2.9873659735577496 11:-1.9509243340153892 
0:-28.23414058525549 1:30.45587722867375 2:4.1657621281207255 3:18.193394684274075 4:4.618850717064973 5:9.111641660080164 6:4.335184054927353 7:0.9763664056964929 8:4.233847504801469 9:1.6724887220188032 10:4.300768479068573E-4 11:-2.1650563250472654 
0:-11.941702222293909 1:22.19873136257407 2:11.985509497295523 3:9.37075959647468 4:6.862985245246275 5:6.618789066330293 6:6.733568448235512 7:3.3919158704825385 8:2.0200773056670602 9:1.9699358748645999 10:0.9591487843197752 11:-1.419312409360458 
0:-6.298315501230579 1:19.302898881648325 2:11.347624520411227 3:9.681870094953323 4:8.286119035313297 5:6.767449512707024 6:6.6819116529112925 7:4.040637700935868 8:3.1064547691557425 9:2.9356006217899835 10:0.44778527254703304 11:-1.9373009736005273 
0:-13.816930974677176 1:23.18365077770888 2:11.009785419961279 3:13.267807641391453 4:10.265298340872457 5:3.9744034112496314 6:4.0582608207100135 7:5.569677124087027 8:3.561679113662075 9:1.244291109177826 10:0.377539842557465 11:-0.536582719565549 
0:-16.269169935037088 1:25.01673657444027 2:7.69034874782801 3:13.328463483478952 4:10.899604179468293 5:7.848231482136544 6:7.688828403115626 7:2.841368775445683 8:0.20309156634782122 9:3.6359277638642804 10:-2.1557046573995695 11:-4.025753976814412 
0:-11.596313558834284 1:21.35249514803213 2:10.387205099109211 3:11.325831634476291 4:9.027320600726382 5:5.956653181986339 6:6.660133163153553 7:4.812356833143512 8:2.6657431101717 9:0.38348011304925567 10:-1.5634438328212377 11:-1.020850305736806 
0:-20.39421451434826 1:25.476164473192537 2:6.614925597185028 3:9.263454456891456 4:8.546540892904943 5:5.851106373247699 6:4.924037081095179 7:3.5801633747534316 8:3.066264987589801 9:2.52325051270339 10:0.7835432654503729 11:-1.2074047152052962 
0:-18.414195979908826 1:14.936860013640642 2:8.178682093584817 3:6.113271345374772 4:4.576833661963064 5:4.786148850544857 6:5.648516143581593 7:2.2983403591127356 8:1.5915113720837255 9:2.4692439818421272 10:-0.11056767785246535 11:-2.8233891667367352 
0:-22.377749472545712 1:17.54447664095598 2:8.022188376031206 3:8.427581828768716 4:4.129674083650554 5:4.832806420643016 6:6.388277614252528 7:0.5002548709516924 8:0.7724926807831882 9:2.061678284212793 10:2.0812321904782287 11:0.5893184724941425 
0:-32.64450789644554 1:22.27338034696171 2:3.427206683459018 3:9.29404073346075 4:6.817299295880168 5:5.831167639010754 6:5.645076507467872 7:1.519566638530385 8:5.168465437639676 9:3.352242503433894 10:0.3448558486045643 11:0.1292895233963105 
0:-39.4547691085459 1:31.21728605599239 2:-0.08748958577809063 3:14.336992562017713 4:2.554171468608142 5:2.1765970788060485 6:8.013478332025034 7:1.82836456796874 8:1.9180572219775862 9:0.5846419796199362 10:3.1427344640460046 11:-0.43034020891817937 
0:-31.658809219108416 1:22.23315287225342 2:4.1444030773675 3:13.436378705718846 4:8.217534775605456 5:3.498385454938184 6:3.7593287084080025 7:0.6118990194247678 8:3.206982352836969 9:1.655242513827146 10:0.5506274566073674 11:-0.24883883209334323 
0:-26.413913092206844 1:24.665658643771533 2:5.633126192697638 3:10.038417119627773 4:5.3628121747005775 5:3.6199782090276127 6:4.895744853621824 7:1.6776578450624013 8:3.5391669694600116 9:1.191258410527562 10:-0.45883897751250347 11:-1.1945810509827068 
0:-31.331250436124815 1:30.165420011219194 2:-3.4752833614678194 3:11.911598968267398 4:5.758253827975793 5:3.0009535487559424 6:4.717027163545222 7:0.18825665301466366 8:4.240933401412269 9:0.775453867633531 10:-1.8524143574232652 11:-0.7319266785766598 
0:-32.35718911211388 1:24.71759839015809 2:-1.057710318326682 3:10.976974747060925 4:3.558543575693195 5:2.9979729921998635 6:4.8167567949376995 7:0.3653453430783622 8:0.18130032114633288 9:-0.22443773094402752 10:0.5181382696573422 11:0.3297015896617399 
0:-43.66416691310628 1:29.84618345059043 2:-7.609219403928633 3:15.595987949888876 4:-0.6329352930060161 5:2.9729140469005815 6:8.3052102149978 7:2.65168306455153 8:6.819104515520077 9:0.678687165852601 10:2.0743927377417193 11:-1.157518991679091 
0:-39.36486722686527 1:28.912511321475364 2:-5.520185000720954 3:13.625476089217099 4:3.5491148001688853 5:6.019614674192894 6:6.562754347962558 7:1.36592778744492 8:6.5893502558979185 9:1.184362482399362 10:1.9615236975566006 11:-2.5666970712287824 
0:-43.37566205689834 1:32.89443023828948 2:-2.6162541080494544 3:15.137411195279991 4:-1.8690248891962438 5:4.09354892945333 6:8.492386682457244 7:0.13962970924491414 8:7.366473277817544 9:1.2405721484285905 10:3.7028080921899704 11:-2.851756089563186 
0:-37.40611587642364 1:25.998674214012404 2:1.1398076581383836 3:11.853258121730676 4:3.521182113179627 5:2.1557934804432093 6:4.870497041446784 7:0.933826937827664 8:3.76476846855664 9:2.3129112822670024 10:0.1550391358041301 11:-0.7664622344332988 
0:-6.665733517548753 1:13.22167218744813 2:7.031522763239734 3:5.088497523275 4:3.6060465093904326 5:2.068377256207445 6:-0.07283577406424258 7:-3.526319339636581 8:-2.273848175422887 9:0.10351426534885166 10:0.9456105379957119 11:-0.8717016396144251 
0:-28.031771286747343 1:23.074216351938112 2:2.096119471227219 3:10.548967030267645 4:4.376103264719283 5:6.925218198654562 6:2.883532372197889 7:6.6415244251932 8:2.359684172978208 9:2.0186393025834377 10:1.358582293532785 11:-4.343493686298583 
0:-27.325658689443152 1:27.30784201119483 2:2.9700115059350116 3:12.94214427440118 4:3.1524142612461175 5:8.420276862560877 6:3.3858586050301405 7:4.664957061571788 8:2.9787521140236004 9:2.5638343188211956 10:2.45619214637921 11:-2.822258711812121 
0:-15.831275874965526 1:23.145183058623694 2:10.71075942769103 3:11.650047522200556 4:7.51139687456337 5:5.748930264887129 6:4.430511537612302 7:2.1148965531952606 8:1.5430749964074648 9:1.2707802024048083 10:0.7850697929691259 11:-3.0868821830576803 
0:-10.608950348597077 1:22.49762939730541 2:11.96462516789941 3:9.512099283590322 4:8.83119272422096 5:6.275410445560452 6:5.456181891167249 7:4.27464330447806 8:1.6268501505659076 9:-0.733672904655313 10:0.19027520831526523 11:0.6138746286363863 
0:-25.99483618364296 1:30.936234165415076 2:7.913960081743632 3:20.750304248795107 4:7.264712398282631 5:9.224942505791033 6:-0.1349785478962482 7:2.8296044823156947 8:2.245692495127136 9:1.889061785702572 10:-0.6407724551780158 11:-4.655422998951405 
0:-3.6561607775044793 1:20.579118421973114 2:13.49189666960183 3:9.829405024569454 4:9.086283696702449 5:7.145945478886001 6:5.8655872861759715 7:4.251002936555631 8:1.9500511148811488 9:1.227889509685197 10:0.5480145262656484 11:-1.452247251472866 
0:1.2963673087130831 1:19.88364162560539 2:13.478438431174277 3:9.617091919955747 4:8.02754238904755 5:6.376535009959718 6:6.3339156755021335 7:4.439451233686739 8:2.0621296305883385 9:0.23883968677023504 10:-0.4641219059732357 11:-0.8599344200344714 
0:-18.750633483410578 1:28.555746587432047 2:11.391256954885451 3:12.814788717064324 4:6.466501279194015 5:7.676626145626619 6:7.138568562043981 7:1.2691654770481215 8:2.3427154310360594 9:2.8167268821296148 10:1.7043438809554419 11:-2.858829816873082 
0:-10.720369391013598 1:19.60043001150664 2:12.305108234212284 3:10.320656132461124 4:8.62833729433659 5:7.735061882437517 6:6.207303072527445 7:5.496857280141212 8:4.525538240903861 9:1.9983195566530891 10:-0.504092481351858 11:-4.00511347005176 
0:-13.413992005598843 1:18.72386837955136 2:11.647083290818951 3:11.628842964372637 4:7.056019014746148 5:5.110702244293611 6:5.3330133581984 7:3.9686089429047833 8:2.5926330139811755 9:1.6958951954394457 10:-1.6898332217307814 11:-1.9805106740779541 
0:-31.208053195721437 1:28.35023295512183 2:3.1970611921755343 3:14.568935989568358 4:1.7850445758534357 5:5.965685972266739 6:2.127413635153723 7:0.5257566023028466 8:-3.4755272929412495 9:3.219352801042855 10:0.3647981708411483 11:-4.068017908695122 
0:-22.613745535182435 1:21.518768241329703 2:6.85447602974185 3:7.986292948469714 4:6.476938059465577 5:6.6075282320679065 6:4.290713544442879 7:3.494987162220074 8:3.3218844852763416 9:1.8818336148974675 10:0.679532066180798 11:-2.33253544981996 
0:-28.179548751582217 1:29.363777647093524 2:-2.433016631833215 3:13.656524291425587 4:3.419948279131589 5:8.021031181039618 6:4.993961673712727 7:3.6258102700447807 8:5.736004357637362 9:0.9859438336035984 10:0.92093852856814 11:-4.3021434983545035 
0:-23.61216036981042 1:20.64797842424755 2:2.451651032717394 3:10.831887620262876 4:5.8196324890818065 5:4.347267441975033 6:6.482731706912249 7:1.5776667323446645 8:0.2966080058511258 9:-1.619823208756448 10:-1.8181953351675195 11:-0.27359932867165204 
0:-26.91672289759072 1:18.395146653983616 2:5.055246301269291 3:9.792913337372152 4:5.570543287368393 5:4.091840862058332 6:6.346420753752332 7:2.3120546455976276 8:2.070436352478368 9:2.4579261815259894 10:1.0439641492272578 11:-0.3093608100081209 
0:-31.79567760590558 1:25.162462305041284 2:1.342392038477271 3:14.70329521373985 4:5.71309213224677 5:5.591439419067074 6:6.193076938492226 7:3.2930328268557805 8:2.3665105700695976 9:-1.1215641249488773 10:1.4572637289181034 11:0.43648990514667174 
0:-26.663987601477874 1:24.82816630245456 2:3.0003542030589063 3:7.623051462569102 4:5.291554253264023 5:5.60842089957763 6:6.886136138215396 7:3.328025714742352 8:2.6559851585554886 9:2.342959100741133 10:0.9996465655510365 11:-1.811452555281082 
0:-31.76208951472242 1:18.892363823312817 2:3.2570975650613914 3:11.124239187050241 4:6.240637187751599 5:3.948669383606246 6:7.4433044945872995 7:2.8475608777065506 8:4.064188226518569 9:3.9200551829281514 10:-0.6599266004674342 11:-0.9845744611035139 
0:-36.04689582027867 1:26.136349101173177 2:-2.6551304269225353 3:11.383131795704234 4:5.838057914707473 5:2.8172222886605316 6:3.8823254038362625 7:0.12761552462353754 8:3.662095927065215 9:1.4708553713244197 10:-1.527618658204902 11:0.505655576882003 
0:-17.487729619557832 1:14.104900469546484 2:7.339706209084234 3:4.664238081992725 4:4.85879000589042 5:1.997931410452748 6:2.75496811858999 7:2.9114442193527044 8:-1.2449218328632794 9:-2.9082339827735604 10:0.3614073142986616 11:0.9235253066710994 
0:-23.236912622657258 1:15.80299832991424 2:4.6246774997517655 3:6.63832832805056 4:5.480690480665011 5:1.6112830836673344 6:2.7310588156412443 7:2.12923807513151 8:1.835240047448887 9:1.7374780611958558 10:1.2067358666300576 11:0.3943932783473738 
0:-35.15008122303468 1:27.028087576553645 2:0.335263570695838 3:15.782806300840276 4:5.169918249930974 5:0.2778892684360015 6:3.89453761174065 7:-0.6027969843578993 8:2.2716959485144863 9:1.9853514871102318 10:0.21338616042652658 11:-1.2906713491798376 
0:-26.58819404044175 1:30.008236484849018 2:-9.311942770277993 3:9.293078938013585 4:4.73430965198763 5:8.263738207953232 6:8.439097563078937 7:-1.3092163198990878 8:3.6249423243616556 9:1.632903804669691 10:-0.592817926357514 11:-0.3983845502788479 
0:-28.082053234605578 1:25.46105327478008 2:-4.337290458241414 3:10.387396697840249 4:5.689994068139472 5:3.251185529885074 6:4.204146970992978 7:1.1572564636157707 8:4.667258595293733 9:3.4910703957468154 10:0.4163154512829381 11:-0.9778415164281884 
0:-32.41838084163727 1:24.375147787265934 2:-1.2239824053302302 3:9.757127714517418 4:5.209326083694883 5:6.38103212187357 6:6.201219989847653 7:-1.7241593141650462 8:1.2094053463793455 9:2.405142981683282 10:0.25987017369764365 11:-2.076401167993265 
0:-33.72835426570438 1:25.818329824487307 2:2.0380251649272556 3:9.413278753848012 4:1.7179907932131293 5:2.528599042713227 6:1.4727976199152866 7:-1.082324455569284 8:4.972560406702476 9:2.8550164837256364 10:-1.3509662697106863 11:-2.0855738226158183 
0:-32.18599364821745 1:26.456237736703002 2:-2.4824525084658373 3:7.734861475353412 4:2.28067940747858 5:2.1126024231144567 6:4.913638542250719 7:0.11511666701938772 8:0.45993494702315596 9:-1.0391455723056353 10:-1.6020278430783765 11:-0.7082434731690301 
0:-29.37991259167822 1:23.401599112881197 2:4.055773437504582 3:9.320976378093786 4:2.6024877076286006 5:4.541327051744646 6:6.4448621397757435 7:2.5408187592435114 8:4.966014431567865 9:1.4631147185496274 10:-0.06181369609443177 11:0.5355194282474613 
0:-24.953134731852778 1:22.355142900872735 2:8.709808712225248 3:11.707179504060079 4:4.981796683313968 5:5.275626946005436 6:6.949157726192309 7:4.086105955287325 8:3.0384793258381264 9:-0.10761557587041759 10:-1.0964864596210768 11:-2.24928536520539 
0:-12.681355749909118 1:22.690784142473607 2:10.14389710760046 3:9.075791682190511 4:6.174401348424336 5:7.024554271848144 6:4.94802652169458 7:2.056731318715102 8:2.306949184460583 9:1.662607415783002 10:2.352661134936486 11:0.6301637887215629 
0:-26.841457649308413 1:27.710438007198434 2:8.212266208347243 3:16.41143282336654 4:5.602099606192962 5:9.232296042843338 6:6.31700100929998 7:3.74803813275243 8:3.749406069175793 9:1.7384199904609579 10:-0.4912604066020392 11:-3.7546551519794042 
0:-3.8390496689280056 1:20.554593854371692 2:13.041073575041956 3:10.700944250696939 4:7.710318033779436 5:5.789281460190103 6:5.284047445127473 7:3.0600123284442073 8:2.8514541027551656 9:1.2432882639051166 10:-0.7617839903895173 11:-1.6547255971209232 
0:2.5663657226508327 1:18.960346645955536 2:13.819128176542923 3:10.30856801145683 4:8.193943210246216 5:5.775282127420475 6:4.9131899232948 7:3.6324159920527097 8:3.017168420554417 9:1.526112884848056 10:-1.1060790425087803 11:-1.4653079149769725 
0:-23.218571740650578 1:32.6053230637691 2:7.847921565442691 3:17.632952927135968 4:6.784161571046545 5:9.584924999894428 6:6.591494278473825 7:1.3221278862561028 8:1.2613474361976929 9:0.5493896243044918 10:-2.354363976828306 11:-2.0963545377374464 
0:0.8259694945118695 1:18.713255768686935 2:12.39988395829954 3:10.086737650188631 4:10.059579365469386 5:7.5992589566769375 6:5.952287260800748 7:3.5205352060105426 8:2.6916075735217624 9:2.0524392610694915 10:-0.3126035365822943 11:-2.5355513298223067 
